Ticker,symbol,Market Cap,Trailing P/E,Forward P/E,P/B Ratio,Graham Metric,Dividend Yield %,Beta,Alpha %,CROCI %,Sortino Ratio,Volatility,6 Month Appreciation %,Financial Currency,Trailing P/E Graham Status,P/B Ratio Graham Status,Combined P/E x P/B Graham Status,Trailing P/E Sector Status,Forward P/E Sector Status,P/B Ratio Sector Status,sector
GES,GES,1402863872.0,8.49191,8.410256,2.0308027,17.245393756157004,4.5700002,2.019,4.72,48.14363418693608,0.034777604646546285,0.04326968942683121,26.093226547470667,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Cyclical
GDHG,GDHG,15007500.0,2.2307692,,0.24576272,0.548239906284224,,,,23.082732240605434,-0.019849309407568922,0.09295692414402403,-98.7168142178744,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
MCFT,MCFT,348619936.0,8.965066,10.368687,1.7744167,15.9077628270022,,1.656,-10.42,32.0431944741078,0.03152453388491365,0.03167432718936558,-0.3398043375144081,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Consumer Cyclical
PVH,PVH,6458216960.0,10.60223,9.011059,1.2844099,13.617609174077,0.13,2.241,19.35,23.764870733946747,0.017190535969322775,0.029117914082499367,32.28200911050936,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
GRBK,GRBK,2580370176.0,8.714719,7.196742,1.9358861,16.8707033775059,,1.734,72.87,29.072563780844835,0.07664753839027531,0.03145462710649575,20.29744090076074,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Cyclical
FLXS,FLXS,183048288.0,12.11604,11.639344,1.2600269,15.266536321476,1.6900001000000002,0.596,44.19,14.387696739890272,0.0269411540621559,0.030191695680639837,105.67786517520699,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
ASO,ASO,3963314432.0,8.016418,7.0485563,2.042982,16.377397678475997,0.8200000000000001,1.407,13.42,40.354589108024456,0.11197091214410908,0.029888381817352223,10.948149666940916,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Cyclical
SBH,SBH,1145899904.0,7.42953,5.9516125,2.080045,15.453756728850001,,1.492,-17.67,79.46291366255986,0.004562566019881796,0.028892529503584192,12.38577935133496,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Cyclical
ETD,ETD,748126336.0,10.666667,12.317991,1.5671245,16.7159951890415,5.3000003,1.25,2.57,21.755606885365626,0.02253345706821847,0.023366814320933054,7.406058730194297,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Consumer Cyclical
BH-A,BH-A,615079296.0,20.833689,,0.9765286,20.344693152005398,,1.518,18.55,12.314584619491766,0.016651171566242684,0.030720462902480733,34.31259880870735,USD,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Consumer Cyclical
LI,LI,24711563264.0,16.162338,10.916667,0.410882,6.640813762115999,,1.089,12.94,15.316721797838417,0.05357351427077164,0.047559427070039635,-38.83017884077637,CNY,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Consumer Cyclical
LEA,LEA,7421029376.0,14.250817,7.3498306,1.5194818,21.6538570666306,2.3599999,1.56,-6.15,33.98186614621452,0.027850989420930755,0.021472018056034756,-1.9949030562208692,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Cyclical
STLA,STLA,68742553600.0,3.4899538,3.879725,0.83561546,2.9162593499657476,7.369999600000001,1.391,19.92,33.92457235748473,0.050730283531497465,0.025009995633671324,12.11519666337095,EUR,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
CPHC,CPHC,117115024.0,11.034741,,1.4108043,15.5678600521863,1.1900000000000002,,22.18,10.559356155122199,0.03397645126944413,0.02731507067086282,22.651357970517328,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
EM,EM,295915520.0,22.8,16.285713,0.107466064,2.4502262592,,0.398,6.69,9.31724582981831,-0.039895800667249966,0.052317004782942544,45.9667041288083,CNY,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Undervalued,Consumer Cyclical
AMWD,AMWD,1521307264.0,13.224518,10.5505495,1.6926115,22.383971248757,,1.732,40.98,27.92885780074801,0.042392276255752856,0.029254505071183927,30.077232505004947,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Consumer Cyclical
STWD,STWD,6756303360.0,14.920863,10.422111,1.0446783,15.5875017933729,9.26,1.683,-12.99,,0.024735784671471184,0.01886035231288135,4.064222044853795,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
APLE,APLE,3540675072.0,17.188234,16.793102,1.0619276,18.2526600798584,6.569999999999999,1.119,-16.0,13.305550904171835,0.016978090698855194,0.022082279829727592,-10.860279434149339,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Real Estate
REFI,REFI,300065728.0,7.9343433,7.4809527,1.049292,8.3254429499436,11.97,0.262,-9.15,,0.0060172378642478095,0.01788306685415727,3.9021174408300907,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
NXDT,NXDT,234732736.0,5.979798,,0.26959333,1.61211365554734,10.14,1.071,-43.45,1.8466252539335692,-0.028390936425447117,0.02039984782048046,-28.415964345728717,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Real Estate
LOAN,LOAN,58222984.0,10.18,10.387755,1.351208,13.75529744,8.939999,0.551,-9.31,,0.04350983258585464,0.02471343460678672,14.125562983238641,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
ACR,ACR,104577456.0,18.77143,5.7130437,0.23543747,4.4194979874821,,1.98,2.76,,0.009153030881045339,0.03806732253530509,74.0397352499113,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
EARN,EARN,143558992.0,23.0,6.254386,0.97351176,22.39077048,13.389999999999999,1.878,-13.54,,0.0167256470890517,0.023417370591864124,17.26974019589851,USD,Overvalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Real Estate
AGNC,AGNC,7196597248.0,10.421052,4.95,1.0269709,10.7021171513868,14.549999999999999,1.444,-13.51,,0.008133681877413187,0.01545110852703219,12.627982497092596,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
ABR,ABR,2618473472.0,8.68125,8.1705885,1.0671482,9.264180311250001,12.379999999999999,1.931,-13.17,,0.043378235654080145,0.02370360485335125,14.133116320838921,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
LADR,LADR,1473269760.0,15.157895,8.408759,0.9659568,14.641871748936,7.99,1.942,-7.85,,0.02463737183753019,0.031038030486383487,4.632154571114219,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
SITC,SITC,3006868480.0,14.058824,102.42857,1.5397831,21.6475396010744,3.63,1.61,-13.21,15.023146313357172,0.0015785462049395778,0.024290300228189805,9.04943398158531,USD,Undervalued,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Real Estate
AOMR,AOMR,316809632.0,6.896739,10.401639,1.2030716,8.297270823512399,10.09,1.325,-8.14,,-0.005235302330808526,0.02868552098157425,27.02702573698788,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
KRC,KRC,4079423744.0,19.781609,24.585714,0.7462978,14.762971277160199,6.280000500000001,1.032,-36.58,11.701845394784716,0.0026807672434847637,0.01869275254322365,13.559877187134564,USD,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Real Estate
AFCG,AFCG,252965296.0,23.538462,5.6666665,0.8143712,19.1690455450944,15.689998999999998,1.077,-20.46,,-0.035406957128542534,0.02127293781220899,6.527415273629835,USD,Overvalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Real Estate
DBRG,DBRG,2577097216.0,6.626795,21.640627,2.2487419,14.901951579210502,0.29,1.964,-35.51,12.69138706444586,-0.005424120736533148,0.03158281423681961,-15.856615116491962,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Real Estate
SHO,SHO,2120246272.0,11.566667,32.53125,1.1277218,13.043982529240601,3.46,1.224,-13.05,10.876251224246968,0.015436331806873,0.020545264877500895,5.792679735622875,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Real Estate
IRS,IRS,1008373376.0,4.6239667,-3.9263158,0.009554547,0.0441799071615849,14.220000999999998,,47.89,19.126717829809973,0.018990608395279197,0.03257103647092041,47.04335590090986,ARS,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
CHCI,CHCI,75750056.0,10.012987,,2.0010383,20.0363704844021,,0.712,35.13,25.19346517626827,0.04390370456566675,0.0597867894209927,77.24138407304663,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Real Estate
FPH,FPH,472598880.0,3.6976745,4.8181815,0.32399392,1.19802405613904,,1.414,-25.64,7.480230188156106,-0.02164100946306681,0.030009907527039078,23.25582018581125,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
UE,UE,2237170432.0,8.327015,159.72726,1.7965236,14.959678965054,3.9800000000000004,1.517,-10.45,18.76726068706602,0.013788052188897275,0.02212180097972772,4.396908939231963,USD,Undervalued,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Real Estate
RC,RC,1481692928.0,5.845638,7.573913,0.6478726,3.7872286897188,12.629999999999999,1.454,-27.98,,0.020678983073885326,0.02701917688422602,-13.50545876755348,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
CIM,CIM,1091213952.0,8.862745,8.862745,0.4125217,3.6560746340665,9.729999,1.732,-38.26,,0.006601821566522298,0.02198138685839507,-10.671936125682969,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
LRE,LRE,61661388.0,20.545454,,0.016475186,0.338490176104444,,,,23.718697457904497,-0.00655827513774401,0.05642062200214019,-32.335327888014646,JPY,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Real Estate
AIRC,AIRC,5618426880.0,9.004651,215.11111,2.467185,22.216139877435005,4.65,0.777,-18.99,18.621529523414303,0.01980690353008261,0.016884697359126868,28.424549620576794,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Real Estate
TCI,TCI,244492752.0,48.793102,,0.29497603,14.392795519345059,,0.598,-15.74,0.7331656995642895,0.03631851615345288,0.03558193210330826,-8.973949507347005,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Real Estate
FBRT,FBRT,1075773056.0,9.879699,7.8214293,0.84176815,8.316415949786851,10.8100004,1.355,-6.38,,-0.01500778142993615,0.02006525603787038,0.9992322225507833,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
RMR,RMR,402538240.0,8.878228,11.190697,1.6668975,14.799096057629999,7.48,1.326,-16.06,52.279373172377596,0.04097772635550559,0.023516357479989706,1.949148631513747,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Real Estate
TCN,TCN,3067177728.0,27.439024,38.793106,0.7938188,21.7816131048512,2.0599999,1.474,,11.223615521030787,0.01652753677581094,0.02224069870614204,41.15433244860195,USD,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Undervalued,Real Estate
SELF,SELF,54497916.0,18.615385,21.043478,1.1188165,20.8271998918525,5.63,0.247,-9.87,9.877242327124677,0.04161384109557174,0.018605488889020264,4.761910659705257,USD,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Real Estate
DX,DX,809068928.0,10.508332,126.1,0.9510521,9.993971216097199,12.370000000000001,1.321,-14.06,,0.01610073372788509,0.018941731631788295,10.614035777511456,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Real Estate
TWO,TWO,1348526848.0,5.977064,7.1202183,0.82280874,4.917980498739361,13.81,1.847,-23.4,,-0.007127007459650261,0.029153099306940985,-6.056237631713804,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
SEVN,SEVN,192027344.0,8.10625,9.069931,0.7071203,5.732093931875,10.79,0.525,6.4,,0.0016151719801178832,0.018248594252426358,15.700269606535757,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
EFC,EFC,1033259072.0,19.285713,7.232143,0.87731963,16.91973459344619,12.839999999999998,1.907,-19.36,,0.01892264824964219,0.026425924064153904,-6.8965560080494495,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
RITM,RITM,5545492992.0,7.646667,6.337017,0.9411668,7.196789111055599,8.72,1.771,-0.67,,0.01358903819075971,0.025909823265573576,12.561341897497508,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
LSEA,LSEA,386032064.0,15.691176,7.788321,0.59555703,9.34499017576728,,1.105,16.6,8.606048909597199,0.017708254910834335,0.02192379263351251,6.487021844661118,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
BPYPN,BPYPN,,5.8151183,,0.5262507,3.06021007595781,11.26,1.543,,,-0.005269314876989129,0.028384089812185914,8.680854959690825,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Real Estate
LFT,LFT,129598104.0,8.551724,5.6363635,0.70635146,6.04052273291704,11.81,1.107,-4.94,,0.00659093663705342,0.025304911917451194,20.388353784478394,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
BEKE,BEKE,25175877632.0,28.63235,16.090908,0.33298558,9.534159671513,1.7999999999999998,-0.769,33.36,8.727725981688943,0.020764972042938565,0.05351919177070904,24.012735986560603,CNY,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Real Estate
SQFT,SQFT,10937608.0,1.2941176,-2.5882351,0.19878021,0.25724496829269605,10.190000000000001,1.648,-41.29,9.575894949352477,-0.02398578262180692,0.04688754343663516,-8.333331781129008,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
PMT,PMT,1306154752.0,9.894737,10.026667,0.9215122,9.1181208612914,10.6400006,1.426,-2.79,,0.025644908169614494,0.028368156175431734,8.827787944783498,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Real Estate
VICI,VICI,31691808768.0,12.055555,11.128204,1.2469217,15.0323331350435,5.46,0.916,-5.13,13.52371436238086,0.033120810220826656,0.020327995289899873,6.186642826475945,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
FOR,FOR,1769576448.0,8.67742,8.592137,1.2022554,10.432475053068,,1.752,41.58,18.233618233618234,0.03336471931972066,0.023257064021128673,7.732600761012147,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Real Estate
GYRO,GYRO,17418536.0,46.588234,,0.22931929,10.683580743233861,,0.525,-15.92,,-0.013948420650640161,0.021443618426343694,-11.902110367808536,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Real Estate
BNL,BNL,3095056640.0,16.175257,22.09859,0.9619275,15.559424527867499,7.39,1.117,-21.72,11.927525833477905,0.011822289690214505,0.015443226050471423,-0.7590185708313079,USD,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Real Estate
MTDR,MTDR,7746342400.0,8.504109,7.294947,1.7532761,14.9100510614949,1.2899999500000001,3.333,4.57,53.288329375979,0.04056360466986515,0.04261742868869025,6.4289385946899,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Energy
PBR,PBR,96948699136.0,4.366279,4.6073623,0.47566268,2.07687597076772,14.08,1.006,4.53,296.93955205578817,0.0276673946623542,0.03512599754081455,-1.8300635913766152,BRL,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
DLNG,DLNG,146840784.0,6.0454545,3.2704918,0.45714942,2.76367601831139,,1.469,17.34,,0.006153619765229977,0.03490815129790217,52.29008335186689,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
NOV,NOV,7538915840.0,7.6854835,10.472527,1.2068638,9.2753318216473,1.17999995,1.754,-3.88,17.331387808041505,-0.003182616062951157,0.029357785520191183,0.5804680663551968,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
VLO,VLO,54709133312.0,8.148185,11.413058,2.0839295,16.9802430929575,2.5799999000000002,1.539,23.83,46.796477400743946,0.049273633569287205,0.025036855364550394,32.46649389764074,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Energy
CPG,CPG,5308336640.0,23.86111,6.9274197,0.83398056,19.8997018800216,3.81,2.835,8.2,29.632327105933747,0.00892572534430318,0.03776954614021772,24.819622406888254,CAD,Overvalued,Undervalued,Undervalued,Overvalued,Undervalued,Undervalued,Energy
PXS,PXS,52699960.0,1.7074829,4.6055045,0.5482145,0.9360668842820501,,0.055,52.72,23.044333954837374,0.04581425272478683,0.07155661575624175,23.039217519558505,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
NOA,NOA,532714944.0,15.3307705,5.743516,1.4559135,22.32027573635175,1.46,1.643,17.07,69.49704755869834,0.04829004080966378,0.029583326758953338,4.290945414099248,CAD,Fair Value,Undervalued,Undervalued,Overvalued,Undervalued,Fair Value,Energy
LBRT,LBRT,3946319360.0,8.673993,7.446541,2.0759184,18.006501670171197,1.17999995,1.839,20.11,59.410301682191026,0.04072093385602946,0.04263670897973356,21.00153640492164,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Energy
SGU,SGU,358294176.0,10.705263,11.556818,1.0716544,11.4723421971072,6.78,0.418,-4.76,,0.0386534436741686,0.018693335698456603,-15.108510309713308,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Energy
SD,SD,506020576.0,10.484616,12.504587,1.2036383,12.6196853783928,3.2300000000000004,2.149,-13.8,15.940022772376636,0.027246423868895593,0.04563033746051967,-5.478501786915826,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Undervalued,Energy
BOOM,BOOM,261765520.0,11.909091,8.03681,0.6385883,7.6050061762353,,1.598,-29.19,25.440232028174847,0.02142380234701446,0.03637439056706451,-18.684047888537915,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Energy
UGP,UGP,5346009088.0,10.543478,11.547619,0.3821907,4.0296192372546,2.71,1.068,28.08,39.86388782582009,0.007603823143056093,0.02989010712693998,-2.2177446102500378,BRL,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Energy
NRP,NRP,1169778688.0,6.7008166,30.086668,2.454318,16.4459347960788,3.32,0.458,42.1,-6834.496860986547,0.027707104673167584,0.03526606490034499,17.357948041157265,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Energy
RES,RES,1496142080.0,9.971429,8.309525,1.4265276,14.2245186799404,2.29,1.658,-23.7,28.82114946215843,0.009688678376244488,0.03637843859032779,-4.644810718777932,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
BANL,BANL,26249998.0,20.999998,,1.0375494,21.788535324901204,,,,7.184491500384886,0.0010898489994600488,0.09000306258430643,-40.340911476942146,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Energy
SLCA,SLCA,1212652160.0,10.557823,11.847329,1.4024942,14.807285522126602,,2.16,-10.24,43.30690303164458,0.019958041486367428,0.04590441471126426,40.57971477708856,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Fair Value,Energy
MUR,MUR,6572974592.0,11.933518,7.611308,1.2392486,14.7885954745748,2.79,2.219,-1.94,35.96504001458941,0.023408276578326427,0.03496016544280613,1.436309377957356,USD,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Fair Value,Energy
PBF,PBF,6102489088.0,3.5447657,9.879079,0.9490882,3.3642952976347402,1.94,1.748,40.65,29.87685476935407,0.04069045100139393,0.04077070271432118,14.149481141106321,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
SU,SU,51512041472.0,9.029279,9.801955,1.1644931,10.5145330934749,3.9800000000000004,1.498,6.41,36.71295651008572,0.02426430809188712,0.02387786083682769,21.85409815575049,CAD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
OSG,OSG,494132672.0,8.365854,22.866667,1.3559992,11.344091331316802,3.5000000000000004,0.387,71.33,42.330385563743285,0.018076435707510247,0.03807109434128209,36.92614411407848,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Energy
HP,HP,3803835904.0,11.028654,10.319036,1.3559979,14.9548316638266,4.36,1.507,-11.32,30.286085392087784,0.01208563468131208,0.031802033565684416,2.5579614452305814,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
MRO,MRO,14783382528.0,10.830578,7.8708706,1.3358816,14.4683698675648,1.68,2.229,-2.05,37.501114431057566,0.020800479474781055,0.03341589292908976,3.843103495050151,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
PNRG,PNRG,189264176.0,9.816155,,1.1171342,10.965962463001,,0.531,19.39,45.765765765765764,0.029248979386132832,0.038072590281962214,-1.1038356298714558,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
GPOR,GPOR,2869933568.0,3.4503267,6.15986,1.3097088,4.51892324186496,,0.607,36.12,39.00210182356904,0.07774690250867994,0.02675641407900209,19.425378469401128,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Energy
TS,TS,20119144448.0,5.85,10.115273,2.3203542,13.57407207,3.42,1.524,1.92,25.522705897747738,0.018616692795547833,0.023820386256019784,4.619968024763355,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Energy
NCSM,NCSM,44820848.0,3.1699114,6.7330823,0.47501594,1.5057584433877162,,1.45,-36.83,1.7856753039795674,-0.013547318308183596,0.050751991026334035,38.0346768466405,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
EQNR,EQNR,83440222208.0,8.772307,8.122507,1.6730238,14.6762783919066,4.5600000000000005,0.339,-14.8,81.45184468550217,0.02353687522858256,0.021999378138370107,-11.459628716234747,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Energy
GRNT,GRNT,844606272.0,14.3555565,8.613334,1.2531523,17.98969864575495,6.81,0.187,-14.24,42.40916079178733,-0.009957060996604383,0.02347505305001809,4.36187364185185,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
SDRL,SDRL,3664305920.0,12.77561,8.248819,1.272193,16.253041612729998,,,,17.700301709688233,0.14336485883938055,0.024037119230932154,25.2510795082525,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
BROG,BROG,110683880.0,1.4637681,,0.7769231,1.13723524993311,,-0.207,-55.49,77.1648105691199,-0.02825312272672612,0.03641786043178624,-79.30327936930861,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
CVE,CVE,37699059712.0,11.348315,7.921569,1.2897459,14.636442743158499,2.6400002,2.765,6.08,37.546170687852815,0.01906648707213485,0.03223565322959884,15.296804995163043,CAD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
PRT,PRT,45499720.0,7.3333335,5.753846,0.59186584,4.34034959197764,10.86,0.927,-35.71,,0.005596268399445377,0.04224888844220518,-22.886596225199675,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
VTLE,VTLE,1815749888.0,2.0068882,5.0233264,0.6160677,1.2363789975311401,,3.238,-18.07,37.90626890085906,0.014209365911059155,0.05564993859602568,7.11504537501385,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
PAA,PAA,12177603584.0,14.846155,10.993671,1.1777071,17.484422151200498,7.31,1.554,19.31,,0.008322719650784006,0.029205638471285704,11.56070121830212,USD,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Energy
HPK,HPK,1890975488.0,11.92742,8.26257,1.2212038,14.565810628196001,1.08,0.681,-24.47,59.48873081513034,0.03529580201422201,0.042290154963594936,-8.13664837625993,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
WDS,WDS,35088900096.0,21.241379,,1.0200363,21.666977642057695,7.580000000000001,0.751,-16.47,25.294339021483182,-0.0030082598976480966,0.021659160325685243,-10.638301404612832,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Energy
TGS,TGS,3640149760.0,104.77778,9.772021,0.016591685,1.7384399207593,,0.628,75.5,20.364602496770097,0.06212634557114776,0.03287842220857503,48.03768405952066,ARS,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Energy
TRMD,TRMD,3596518912.0,4.806045,6.214984,1.7049415,8.1940255713675,15.25,-0.116,109.34,50.777800040264786,0.06530187431703793,0.041145369565663385,20.874248388631745,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Energy
PFIE,PFIE,64999656.0,6.2727275,7.6666665,1.1367381,7.130448340167751,,0.55,15.01,22.80694334126473,0.014032046511262082,0.03963388592169815,-17.857140576352805,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
EC,EC,24937218048.0,4.9713116,5.3672566,1.3752835,6.8369628168386,26.38,0.757,-18.2,73.62833429108392,0.002774554052793754,0.027424301784282856,-2.1774154225446463,COP,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Energy
SM,SM,5631012352.0,7.6844587,6.623816,1.522598,11.7003414477026,1.47,4.216,12.95,44.131643071476965,0.03577873209284933,0.05357729352853277,29.94426106262261,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Energy
PR,PR,13303844864.0,13.889831,9.259887,1.371548,19.050569928387997,4.8800003,4.332,41.96,41.45468252774539,0.041249790440139766,0.05057450089292465,25.3058064621497,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Energy
GEOS,GEOS,132418408.0,8.32773,24.775,0.9312159,7.754914586907001,,,44.6,23.315199373097443,0.004783566756686267,0.039002308510507254,-18.166803233987665,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Energy
EURN,EURN,4020291840.0,3.5445206,12.545455,2.0785222,7.36736475545732,28.16,-0.152,34.66,29.965941919246553,0.04360680104379386,0.025030801042233132,14.554516394754252,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Energy
DINO,DINO,11223889920.0,7.2379184,8.94487,1.1280853,8.16498934963952,3.42,1.302,20.48,26.575938181292525,0.025037302744585304,0.02788990531926762,7.115351467032005,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Energy
IMPP,IMPP,118021120.0,3.5803573,3.5803573,0.29381597,1.051966153046081,,,-31.74,17.20413205019401,6.036335509412127e-05,0.10996021539967317,155.41401878419435,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Energy
